case_id,k,_n_nonterm,y,p
1-737390851,4,4,0,0.1641846
1-737393337,1,2,0,0.07075349
1-737393337,2,2,0,0.08109972
1-737398038,1,4,0,0.08583896
1-737398038,2,4,0,0.08500936
1-737398038,3,4,0,0.12284898
1-737398038,4,4,0,0.15685827
1-737413954,1,2,0,0.07034115
1-737413954,2,2,0,0.07954186
1-737414501,1,2,0,0.07819546
1-737414501,2,2,0,0.07819546
1-737422470,1,2,0,0.061086178
1-737422470,2,2,0,0.09942033
1-737422607,1,2,0,0.061086178
1-737422607,2,2,0,0.09132384
1-737422718,1,4,0,0.072701246
1-737422718,2,4,0,0.087864816
1-737422718,3,4,0,0.11569526
1-737422718,4,4,0,0.118174575
1-737461285,1,6,1,0.17646952
1-737461285,2,6,1,0.2026502
1-737461285,3,6,1,0.26169753
1-737461285,4,6,1,0.2448908
1-737461285,5,6,1,0.26151472
1-737461285,6,6,1,0.97436154
1-737462301,1,3,0,0.060656782
1-737462301,2,3,0,0.08721462
1-737462301,3,3,0,0.13678138
1-737462313,1,5,0,0.07211969
1-737462313,2,5,0,0.08251255
1-737462313,3,5,0,0.12184462
1-737462313,4,5,0,0.123416215
1-737462313,5,5,0,0.13874932
1-737462500,1,3,0,0.061795764
1-737462500,2,3,0,0.062412184
1-737462500,3,3,0,0.11936408
1-737462627,1,2,0,0.061795764
1-737462627,2,2,0,0.06975341
1-737464591,1,2,0,0.08033947
1-737464591,2,2,0,0.08033947
1-737464711,1,4,0,0.0791832
1-737464711,2,4,0,0.08332376
1-737464711,3,4,0,0.101300426
1-737464711,4,4,0,0.10817135
1-738144182,1,4,1,0.08407424
1-738144182,2,4,1,0.08494744
1-738144182,3,4,1,0.28077444
1-738144182,4,4,1,0.2737754
1-738144221,1,2,0,0.07819546
1-738144221,2,2,0,0.07819546
1-738148832,1,2,0,0.07976168
1-738148832,2,2,0,0.081364475
1-738149111,1,16,0,0.07855505
1-738149111,2,16,0,0.07855505
1-738149111,3,16,0,0.10924878
1-738149111,4,16,0,0.10065045
1-738149111,5,16,0,0.11952052
1-738149111,6,16,0,0.43782216
1-738149111,7,16,0,0.2885619
1-738149111,8,16,0,0.29067254
1-738149111,9,16,0,0.1976886
1-738149111,10,16,0,0.27557513
1-738149111,11,16,0,0.4267174
1-738149111,12,16,0,0.43504706
1-738149231,1,2,0,0.077198
1-738149231,2,2,0,0.0772239
1-738149767,1,6,0,0.07599553
1-738149767,2,6,0,0.09673912
1-738149767,3,6,0,0.15445445
1-738149767,4,6,0,0.13713095
1-738149767,5,6,0,0.15269037
1-738149767,6,6,0,0.13752186
1-738150646,1,2,0,0.07095291
1-738150646,2,2,0,0.60609597
1-738151944,1,2,0,0.08140196
1-738151944,2,2,0,0.08140196
1-738153300,1,2,0,0.08460366
1-738153300,2,2,0,0.08460366
1-738153421,1,2,0,0.07874585
1-738153421,2,2,0,0.07877223
1-738155863,1,4,0,0.090064384
1-738155863,2,4,0,0.10137047
1-738155863,3,4,0,0.11527794
1-738155863,4,4,0,0.13654402
1-738156778,1,11,0,0.13863066
1-738156778,2,11,0,0.12787284
1-738156778,3,11,0,0.24593405
1-738156778,4,11,0,0.17915231
1-738156778,5,11,0,0.27185413
1-738156778,6,11,0,0.21847741
1-738156778,7,11,0,0.16540408
1-738156778,8,11,0,0.15116777
1-738156778,9,11,0,0.16972853
1-738156778,10,11,0,0.15280543
1-738156778,11,11,0,0.17860486
1-738162803,1,2,0,0.08802316
1-738162803,2,2,0,0.08802316
1-738163471,1,2,0,0.07976168
1-738163471,2,2,0,0.07976168
1-738165006,1,2,0,0.07309937
1-738165006,2,2,0,0.07309937
1-738165181,1,16,0,0.084529996
1-738165181,2,16,0,0.0840143
1-738165181,3,16,0,0.12599266
1-738165181,4,16,0,0.11215676
1-738165181,5,16,0,0.13266303
1-738165181,6,16,0,0.119029164
1-738165181,7,16,0,0.15578453
1-738165181,8,16,0,0.1451205
1-738165181,9,16,0,0.16214381
1-738165181,10,16,0,0.14733775
1-738165181,11,16,0,0.17497678
1-738165181,12,16,0,0.14697982
1-738167144,1,2,0,0.07819546
1-738167144,2,2,0,0.07819546
1-738167982,1,2,0,0.10767107
1-738167982,2,2,0,0.10767107
1-738168816,1,8,0,0.07976168
1-738168816,2,8,0,0.07976168
1-738168816,3,8,0,0.17338726
1-738168816,4,8,0,0.13608152
1-738168816,5,8,0,0.108904414
1-738168816,6,8,0,0.14281802
1-738168816,7,8,0,0.15351306
1-738168816,8,8,0,0.1550018
1-738177301,1,3,1,0.0918893
1-738177301,2,3,1,0.09133316
1-738177301,3,3,1,0.15305176
1-738177380,1,2,0,0.08055882
1-738177380,2,2,0,0.08055882
1-738188156,1,2,0,0.07976168
1-738188156,2,2,0,0.07976168
1-738188295,1,6,0,0.07789497
1-738188295,2,6,0,0.07789497
1-738188295,3,6,0,0.10019343
1-738188295,4,6,0,0.09673881
1-738188295,5,6,0,0.10640637
1-738188295,6,6,0,0.097291455
1-738188867,1,2,0,0.08010219
1-738188867,2,2,0,0.08010219
1-738194676,1,2,0,0.07752847
1-738194676,2,2,0,0.07752847
1-738197417,1,4,0,0.055843942
1-738197417,2,4,0,0.061794512
1-738197417,3,4,0,0.08762369
1-738197417,4,4,0,0.08095498
1-738201900,1,2,0,0.08407424
1-738201900,2,2,0,0.08494744
1-738203539,1,2,0,0.13572696
1-738203539,2,2,0,0.13494493
1-738218067,1,6,0,0.08477119
1-738218067,2,6,0,0.08985238
1-738218067,3,6,0,0.1546857
1-738218067,4,6,0,0.18397237
1-738218067,5,6,0,0.42098245
1-738218067,6,6,0,0.49414492
1-738218371,1,4,0,0.17359892
1-738218371,2,4,0,0.17526874
1-738218371,3,4,0,0.21624175
1-738218371,4,4,0,0.25740123
1-738222760,1,4,0,0.079082385
1-738222760,2,4,0,0.079082385
1-738222760,3,4,0,0.10862017
1-738222760,4,4,0,0.12461403
1-738226230,1,2,0,0.07752847
1-738226230,2,2,0,0.07752847
1-738229444,1,3,0,0.09842239
1-738229444,2,3,0,0.09842239
1-738229444,3,3,0,0.15482245
1-738230273,1,2,0,0.07998657
1-738230273,2,2,0,0.08767025
1-738232764,1,6,0,0.11327502
1-738232764,2,6,0,0.11205661
1-738232764,3,6,0,0.0988966
1-738232764,4,6,0,0.10683177
1-738232764,5,6,0,0.121627726
1-738232764,6,6,0,0.106948
1-738233795,1,3,0,0.084816635
1-738233795,2,3,0,0.084816635
1-738233795,3,3,0,0.30109096
1-738238611,1,2,0,0.08092669
1-738238611,2,2,0,0.088190675
1-738241838,1,7,0,0.07943039
1-738241838,2,7,0,0.07943039
1-738241838,3,7,0,0.18449102
1-738241838,4,7,0,0.1504984
1-738241838,5,7,0,0.13098124
1-738241838,6,7,0,0.15002224
1-738241838,7,7,0,0.13098124
1-738263602,1,11,0,0.07946126
1-738263602,2,11,0,0.07946126
1-738263602,3,11,0,0.11867206
1-738263602,4,11,0,0.106831916
1-738263602,5,11,0,0.12002966
1-738263602,6,11,0,0.14517413
1-738263602,7,11,0,0.16112603
1-738263602,8,11,0,0.13293304
1-738263602,9,11,0,0.14925249
1-738263602,10,11,0,0.14818585
1-738263602,11,11,0,0.16445968
1-738271038,1,2,0,0.08010219
1-738271038,2,2,0,0.08010219
1-738273514,1,4,0,0.07624736
1-738273514,2,4,0,0.07624736
1-738273514,3,4,0,0.09851433
1-738273514,4,4,0,0.13355733
1-738273698,1,9,0,0.07570812
1-738273698,2,9,0,0.07573357
1-738273698,3,9,0,0.16068794
1-738273698,4,9,0,0.2037157
1-738273698,5,9,0,0.13671638
1-738273698,6,9,0,0.2155653
1-738273698,7,9,0,0.27800328
1-738273698,8,9,0,0.37441447
1-738273698,9,9,0,0.26830903
1-738274604,1,7,0,0.08595645
1-738274604,2,7,0,0.086042404
1-738274604,3,7,0,0.09582629
1-738274604,4,7,0,0.10163642
1-738274604,5,7,0,0.11366914
1-738274604,6,7,0,0.14918162
1-738274604,7,7,0,0.14246121
1-738279833,1,2,0,0.08023727
1-738279833,2,2,0,0.07918944
1-738281185,1,4,0,0.079110414
1-738281185,2,4,0,0.079110414
1-738281185,3,4,0,0.123920806
1-738281185,4,4,0,0.14937066
1-738286832,1,2,0,0.07946126
1-738286832,2,2,0,0.08309466
1-738303559,1,2,0,0.07920939
1-738303559,2,2,0,0.078723334
1-738304345,1,8,1,0.09022908
1-738304345,2,8,1,0.088811435
1-738304345,3,8,1,0.10777013
1-738304345,4,8,1,0.16443881
1-738304345,5,8,1,0.1806119
1-738304345,6,8,1,0.2791433
1-738304345,7,8,1,0.24582629
1-738304345,8,8,1,0.28059196
1-738317432,1,3,0,0.07258437
1-738317432,2,3,0,0.06208679
1-738317432,3,3,0,0.07528782
1-738328175,1,2,0,0.07913051
1-738328175,2,2,0,0.07913051
1-738331340,1,5,1,0.07690642
1-738331340,2,5,1,0.10826733
1-738331340,3,5,1,0.10646962
1-738331340,4,5,1,0.13749805
1-738331340,5,5,1,0.15506488
1-738337231,1,4,0,0.077880055
1-738337231,2,4,0,0.08792447
1-738337231,3,4,0,0.11655969
1-738337231,4,4,0,0.14227353
1-738337705,1,2,0,0.07666785
1-738337705,2,2,0,0.07666785
1-738339986,1,5,0,0.10546309
1-738339986,2,5,0,0.10546309
1-738339986,3,5,0,0.12673746
1-738339986,4,5,0,0.10904836
1-738339986,5,5,0,0.12564634
1-738342943,1,2,0,0.07570812
1-738342943,2,2,0,0.104235426
1-738347135,1,2,0,0.0817527
1-738347135,2,2,0,0.08053392
1-738350732,1,2,0,0.076686166
1-738350732,2,2,0,0.076686166
1-738366921,1,7,0,0.118631095
1-738366921,2,7,0,0.11738208
1-738366921,3,7,0,0.13556035
1-738366921,4,7,0,0.120999835
1-738366921,5,7,0,0.12893514
1-738366921,6,7,0,0.25306138
1-738366921,7,7,0,0.2145002
1-738366951,1,7,0,0.12207995
1-738366951,2,7,0,0.113918506
1-738366951,3,7,0,0.12862486
1-738366951,4,7,0,0.12088439
1-738366951,5,7,0,0.12382929
1-738366951,6,7,0,0.11416248
1-738366951,7,7,0,0.12414719
1-738367041,1,7,0,0.118858784
1-738367041,2,7,0,0.11016433
1-738367041,3,7,0,0.11138031
1-738367041,4,7,0,0.12322691
1-738367041,5,7,0,0.36212015
1-738367041,6,7,0,0.42809567
1-738367041,7,7,0,0.78631085
1-738367052,1,8,0,0.122575626
1-738367052,2,8,0,0.11831872
1-738367052,3,8,0,0.13295612
1-738367052,4,8,0,0.122061126
1-738367052,5,8,0,0.16130598
1-738367052,6,8,0,0.15337563
1-738367052,7,8,0,0.17251872
1-738367052,8,8,0,0.11326796
1-738367116,1,4,0,0.118911676
1-738367116,2,4,0,0.102625296
1-738367116,3,4,0,0.11357006
1-738367116,4,4,0,0.1062901
1-738367331,1,6,0,0.1269441
1-738367331,2,6,0,0.109326504
1-738367331,3,6,0,0.1176133
1-738367331,4,6,0,0.11231799
1-738367331,5,6,0,0.12588859
1-738367331,6,6,0,0.12205205
1-738370200,1,2,0,0.0817527
1-738370200,2,2,0,0.08339188
1-738373275,1,2,0,0.07678087
1-738373275,2,2,0,0.09853542
1-738374940,1,11,0,0.08418342
1-738374940,2,11,0,0.08191288
1-738374940,3,11,0,0.13759911
1-738374940,4,11,0,0.12463326
1-738374940,5,11,0,0.13257016
1-738374940,6,11,0,0.12941685
1-738374940,7,11,0,0.12046627
1-738374940,8,11,0,0.12795775
1-738374940,9,11,0,0.12064587
1-738374940,10,11,0,0.12761304
1-738374940,11,11,0,0.12949376
1-738375594,1,2,0,0.07676072
1-738375594,2,2,0,0.07676072
1-738378721,1,2,0,0.076686166
1-738378721,2,2,0,0.076686166
1-738378749,1,2,0,0.076686166
1-738378749,2,2,0,0.087816566
1-738387944,1,8,0,0.06277276
1-738387944,2,8,0,0.06306511
1-738387944,3,8,0,0.082584664
1-738387944,4,8,0,0.074082196
1-738387944,5,8,0,0.084510334
1-738387944,6,8,0,0.096936844
1-738387944,7,8,0,0.119380526
1-738387944,8,8,0,0.10109213
1-738388399,1,6,0,0.077021
1-738388399,2,6,0,0.077021
1-738388399,3,6,0,0.10223707
1-738388399,4,6,0,0.10044515
1-738388399,5,6,0,0.122993164
1-738388399,6,6,0,0.11254866
1-738392288,1,2,0,0.07676072
1-738392288,2,2,0,0.07676072
1-738397839,1,2,0,0.07992854
1-738397839,2,2,0,0.08426253
1-738400398,1,6,0,0.083275825
1-738400398,2,6,0,0.083275825
1-738400398,3,6,0,0.10460307
1-738400398,4,6,0,0.10984154
1-738400398,5,6,0,0.11109451
1-738400398,6,6,0,0.11473274
1-738408165,1,6,0,0.07721291
1-738408165,2,6,0,0.07721291
1-738408165,3,6,0,0.10217124
1-738408165,4,6,0,0.100922704
1-738408165,5,6,0,0.10951163
1-738408165,6,6,0,0.1227718
1-738408281,1,6,0,0.08909257
1-738408281,2,6,0,0.08909257
1-738408281,3,6,0,0.11696299
1-738408281,4,6,0,0.1671288
1-738408281,5,6,0,0.20226032
1-738408281,6,6,0,0.16248564
1-738408461,1,12,0,0.07676072
1-738408461,2,12,0,0.07676072
1-738408461,3,12,0,0.14431368
1-738408461,4,12,0,0.17244354
1-738408461,5,12,0,0.13704099
1-738408461,6,12,0,0.16765437
1-738408461,7,12,0,0.15615515
1-738408461,8,12,0,0.13594285
1-738408461,9,12,0,0.1627127
1-738408461,10,12,0,0.13328505
1-738408461,11,12,0,0.15578839
1-738408461,12,12,0,0.13257545
1-738415799,1,2,0,0.07110158
1-738415799,2,2,0,0.07110158
1-738424868,1,24,0,0.07228765
1-738424868,2,24,0,0.07624165
1-738424868,3,24,0,0.16425416
1-738424868,4,24,0,0.10042174
1-738424868,5,24,0,0.14758189
1-738424868,6,24,0,0.13280465
1-738424868,7,24,0,0.14292435
1-738424868,8,24,0,0.13280465
1-738424868,9,24,0,0.15115766
1-738424868,10,24,0,0.13894784
1-738424868,11,24,0,0.14945504
1-738424868,12,24,0,0.13894784
1-738428797,1,5,0,0.07514957
1-738428797,2,5,0,0.07514957
1-738428797,3,5,0,0.08962109
1-738428797,4,5,0,0.093638115
1-738428797,5,5,0,0.08786348
1-738434873,1,2,0,0.07992854
1-738434873,2,2,0,0.10005591
1-738436894,1,5,0,0.08555161
1-738436894,2,5,0,0.08674725
1-738436894,3,5,0,0.11004141
1-738436894,4,5,0,0.10513918
1-738436894,5,5,0,0.12002169
1-738439380,1,2,0,0.073294505
1-738439380,2,2,0,0.10647557
1-738444926,1,2,0,0.082504965
1-738444926,2,2,0,0.082504965
1-738445248,1,2,0,0.08019969
1-738445248,2,2,0,0.079708084
1-738452440,1,6,0,0.07110158
1-738452440,2,6,0,0.071125604
1-738452440,3,6,0,0.13739818
1-738452440,4,6,0,0.12429974
1-738452440,5,6,0,0.13680167
1-738452440,6,6,0,0.13286896
1-738454452,1,7,0,0.07228765
1-738454452,2,7,0,0.07228765
1-738454452,3,7,0,0.11514743
1-738454452,4,7,0,0.12334267
1-738454452,5,7,0,0.15519492
1-738454452,6,7,0,0.13820536
1-738454452,7,7,0,0.15969464
1-738456418,1,2,0,0.07228765
1-738456418,2,2,0,0.07228765
1-738457346,1,3,0,0.071401335
1-738457346,2,3,0,0.071401335
1-738457346,3,3,0,0.12263881
1-738466335,1,2,0,0.07228765
1-738466335,2,2,0,0.08170289
1-738477417,1,5,0,0.071258724
1-738477417,2,5,0,0.071258724
1-738477417,3,5,0,0.08494914
1-738477417,4,5,0,0.096374966
1-738477417,5,5,0,0.10765393
1-738482471,1,2,0,0.07228765
1-738482471,2,2,0,0.084131375
1-738492077,1,2,0,0.06998688
1-738492077,2,2,0,0.08248853
1-738495597,1,2,0,0.14591162
1-738495597,2,2,0,0.14821455
1-738496443,1,10,0,0.07110158
1-738496443,2,10,0,0.071125604
1-738496443,3,10,0,0.12763052
1-738496443,4,10,0,0.13222767
1-738496443,5,10,0,0.12042946
1-738496443,6,10,0,0.11496139
1-738496443,7,10,0,0.15999128
1-738496443,8,10,0,0.14235333
1-738496443,9,10,0,0.17594765
1-738496443,10,10,0,0.15687828
1-738501642,1,8,0,0.07994012
1-738501642,2,8,0,0.07994012
1-738501642,3,8,0,0.08684127
1-738501642,4,8,0,0.12731573
1-738501642,5,8,0,0.13345222
1-738501642,6,8,0,0.1354234
1-738501642,7,8,0,0.102581896
1-738501642,8,8,0,0.09812217
1-738503382,1,5,0,0.08607687
1-738503382,2,5,0,0.08586641
1-738503382,3,5,0,0.098935254
1-738503382,4,5,0,0.12834986
1-738503382,5,5,0,0.12357705
1-738506787,1,2,0,0.07228765
1-738506787,2,2,0,0.08170289
1-738508411,1,2,0,0.07565184
1-738508411,2,2,0,0.07565184
1-738508437,1,5,0,0.07863504
1-738508437,2,5,0,0.07815222
1-738508437,3,5,0,0.10681597
1-738508437,4,5,0,0.13685769
1-738508437,5,5,0,0.16236313
1-738508441,1,2,0,0.06998688
1-738508441,2,2,0,0.06998688
1-738509914,1,5,0,0.08007333
1-738509914,2,5,0,0.08007333
1-738509914,3,5,0,0.10406725
1-738509914,4,5,0,0.14038773
1-738509914,5,5,0,0.16679612
1-738515627,1,19,0,0.17688856
1-738515627,2,19,0,0.18848728
1-738515627,3,19,0,0.1799549
1-738515627,4,19,0,0.18572141
1-738515627,5,19,0,0.09948156
1-738515627,6,19,0,0.1553409
1-738515627,7,19,0,0.15875646
1-738515627,8,19,0,0.178521
1-738515627,9,19,0,0.16078661
1-738515627,10,19,0,0.18108024
1-738515627,11,19,0,0.15253775
1-738515627,12,19,0,0.17025428
1-738517465,1,4,0,0.085735835
1-738517465,2,4,0,0.08693381
1-738517465,3,4,0,0.10061914
1-738517465,4,4,0,0.1272977
1-738521302,1,2,0,0.07768172
1-738521302,2,2,0,0.077707775
1-738522071,1,2,0,0.16880831
1-738522071,2,2,0,0.14685594
1-738527048,1,2,0,0.071401335
1-738527048,2,2,0,0.071401335
1-738527937,1,4,0,0.07178023
1-738527937,2,4,0,0.12798877
1-738527937,3,4,0,0.16627596
1-738527937,4,4,0,0.14167172
1-738527972,1,2,0,0.076413736
1-738527972,2,2,0,0.09746489
1-738528273,1,2,0,0.058974013
1-738528273,2,2,0,0.06810313
1-738536943,1,7,0,0.080704406
1-738536943,2,7,0,0.09512022
1-738536943,3,7,0,0.108110905
1-738536943,4,7,0,0.13201481
1-738536943,5,7,0,0.15156811
1-738536943,6,7,0,0.24695306
1-738536943,7,7,0,0.17250314
1-738537099,1,7,0,0.07110158
1-738537099,2,7,0,0.071125604
1-738537099,3,7,0,0.10300544
1-738537099,4,7,0,0.1009282
1-738537099,5,7,0,0.11106518
1-738537099,6,7,0,0.10947547
1-738537099,7,7,0,0.1177953
1-738537438,1,2,0,0.07228765
1-738537438,2,2,0,0.07624165
1-738539084,1,2,0,0.07228765
1-738539084,2,2,0,0.07228765
1-738539226,1,2,0,0.07110158
1-738539226,2,2,0,0.092997976
1-738539534,1,2,0,0.07110158
1-738539534,2,2,0,0.071125604
1-738543481,1,7,0,0.059466965
1-738543481,2,7,0,0.060121413
1-738543481,3,7,0,0.067721546
1-738543481,4,7,0,0.06954446
1-738543481,5,7,0,0.07881898
1-738543481,6,7,0,0.086846955
1-738543481,7,7,0,0.09033245
1-738550991,1,6,0,0.10953941
1-738550991,2,6,0,0.101345494
1-738550991,3,6,0,0.11853553
1-738550991,4,6,0,0.13870892
1-738550991,5,6,0,0.1672503
1-738550991,6,6,0,0.13983092
1-738551361,1,11,0,0.116216846
1-738551361,2,11,0,0.13348912
1-738551361,3,11,0,0.14721209
1-738551361,4,11,0,0.15617225
1-738551361,5,11,0,0.12164319
1-738551361,6,11,0,0.13611345
1-738551361,7,11,0,0.12164319
1-738551361,8,11,0,0.13844699
1-738551361,9,11,0,0.14733684
1-738551361,10,11,0,0.13022675
1-738551361,11,11,0,0.14554888
1-738551391,1,2,0,0.11356096
1-738551391,2,2,0,0.08172374
1-738551401,1,4,0,0.1099672
1-738551401,2,4,0,0.12166309
1-738551401,3,4,0,0.10036808
1-738551401,4,4,0,0.09043936
1-738553017,1,2,0,0.07876765
1-738553017,2,2,0,0.079259895
1-738553029,1,2,1,0.099514835
1-738553029,2,2,1,0.09671929
1-738553123,1,10,0,0.078159995
1-738553123,2,10,0,0.078648776
1-738553123,3,10,0,0.108531006
1-738553123,4,10,0,0.097892344
1-738553123,5,10,0,0.12415846
1-738553123,6,10,0,0.118525326
1-738553123,7,10,0,0.10743561
1-738553123,8,10,0,0.117837995
1-738553123,9,10,0,0.12608618
1-738553123,10,10,0,0.15164927
1-738554633,1,2,0,0.06998688
1-738554633,2,2,0,0.06998688
1-738569907,1,2,0,0.07412936
1-738569907,2,2,0,0.07412936
1-738577312,1,2,0,0.07835779
1-738577312,2,2,0,0.08733421
1-738583478,1,2,0,0.06942068
1-738583478,2,2,0,0.06942068
1-738590073,1,2,0,0.07110158
1-738590073,2,2,0,0.10479421
1-738597140,1,11,0,0.07228765
1-738597140,2,11,0,0.07435985
1-738597140,3,11,0,0.103382275
1-738597140,4,11,0,0.14592654
1-738597140,5,11,0,0.15286022
1-738597140,6,11,0,0.13501585
1-738597140,7,11,0,0.15772758
1-738597140,8,11,0,0.13501585
1-738597140,9,11,0,0.1597191
1-738597140,10,11,0,0.13676716
1-738597140,11,11,0,0.17232768
1-738597366,1,2,0,0.07326522
1-738597366,2,2,0,0.07326522
1-738599683,1,5,0,0.07173333
1-738599683,2,5,0,0.07173333
1-738599683,3,5,0,0.09300077
1-738599683,4,5,0,0.09292927
1-738599683,5,5,0,0.10485189
1-738609992,1,2,0,0.07620249
1-738609992,2,2,0,0.07620249
1-738621675,1,2,0,0.07110158
1-738621675,2,2,0,0.09055459
1-738626037,1,2,0,0.084320664
1-738626037,2,2,0,0.084320664
1-738649700,1,2,0,0.07110158
1-738649700,2,2,0,0.07110158
1-738650106,1,18,1,0.07665757
1-738650106,2,18,1,0.07665757
1-738650106,3,18,1,0.1440916
1-738650106,4,18,1,0.49853885
1-738650106,5,18,1,0.5106164
1-738650106,6,18,1,0.6726511
1-738650106,7,18,1,0.68373364
1-738650106,8,18,1,0.85720676
1-738650106,9,18,1,0.8594797
1-738650106,10,18,1,0.9486864
1-738650106,11,18,1,0.9493924
1-738650106,12,18,1,0.9471317
1-738662715,1,11,0,0.074513525
1-738662715,2,11,0,0.074513525
1-738662715,3,11,0,0.11555649
1-738662715,4,11,0,0.099673964
1-738662715,5,11,0,0.11848649
1-738662715,6,11,0,0.1297647
1-738662715,7,11,0,0.14884195
1-738662715,8,11,0,0.13138613
1-738662715,9,11,0,0.15275127
1-738662715,10,11,0,0.1500409
1-738662715,11,11,0,0.2721208
1-738681771,1,5,0,0.07873096
1-738681771,2,5,0,0.08432357
1-738681771,3,5,0,0.19794059
1-738681771,4,5,0,0.25065485
1-738681771,5,5,0,0.24490668
1-738684449,1,2,0,0.07228765
1-738684449,2,2,0,0.07228765
1-738691218,1,13,0,0.11247452
1-738691218,2,13,0,0.11247452
1-738691218,3,13,0,0.14428791
1-738691218,4,13,0,0.1763071
1-738691218,5,13,0,0.2058255
1-738691218,6,13,0,0.1844467
1-738691218,7,13,0,0.1686121
1-738691218,8,13,0,0.15314347
1-738691218,9,13,0,0.20285417
1-738691218,10,13,0,0.31606936
1-738691218,11,13,0,0.36516085
1-738691218,12,13,0,0.31896713
1-738706006,1,4,0,0.0775868
1-738706006,2,4,0,0.078072295
1-738706006,3,4,0,0.11946052
1-738706006,4,4,0,0.09991757
1-738708113,1,13,0,0.08251812
1-738708113,2,13,0,0.09088174
1-738708113,3,13,0,0.120805494
1-738708113,4,13,0,0.1359161
1-738708113,5,13,0,0.12709531
1-738708113,6,13,0,0.14313494
1-738708113,7,13,0,0.13925944
1-738708113,8,13,0,0.12020683
1-738708113,9,13,0,0.14754564
1-738708113,10,13,0,0.13335232
1-738708113,11,13,0,0.1471745
1-738708113,12,13,0,0.12727562
1-738710468,1,2,0,0.07623114
1-738710468,2,2,0,0.08029292
1-738710921,1,2,0,0.08109887
1-738710921,2,2,0,0.08060224
1-738712286,1,4,0,0.06903149
1-738712286,2,4,0,0.06903149
1-738712286,3,4,0,0.115465164
1-738712286,4,4,0,0.11862377
1-738712831,1,3,1,0.07013213
1-738712831,2,3,1,0.07013213
1-738712831,3,3,1,0.12383686
1-738714001,1,2,0,0.074513525
1-738714001,2,2,0,0.074513525
1-738716371,1,2,0,0.07605063
1-738716371,2,2,0,0.07605063
1-738716521,1,6,0,0.08251812
1-738716521,2,6,0,0.08251812
1-738716521,3,6,0,0.113724865
1-738716521,4,6,0,0.11316126
1-738716521,5,6,0,0.12308172
1-738716521,6,6,0,0.11313125
1-738720324,1,4,0,0.08092116
1-738720324,2,4,0,0.096767046
1-738720324,3,4,0,0.12057494
1-738720324,4,4,0,0.096599154
1-738720879,1,4,0,0.06655328
1-738720879,2,4,0,0.10725681
1-738720879,3,4,0,0.1419626
1-738720879,4,4,0,0.1316437
1-738723725,1,14,0,0.094520725
1-738723725,2,14,0,0.09635136
1-738723725,3,14,0,0.14502445
1-738723725,4,14,0,0.13552517
1-738723725,5,14,0,0.1586624
1-738723725,6,14,0,0.1295834
1-738723725,7,14,0,0.1295834
1-738723725,8,14,0,0.15141746
1-738723725,9,14,0,0.13142693
1-738723725,10,14,0,0.11865547
1-738723725,11,14,0,0.11171959
1-738723725,12,14,0,0.121642575
1-738725241,1,4,0,0.07129744
1-738725241,2,4,0,0.07129744
1-738725241,3,4,0,0.07970721
1-738725241,4,4,0,0.09292927
1-738731009,1,4,0,0.06922301
1-738731009,2,4,0,0.06922301
1-738731009,3,4,0,0.079180494
1-738731009,4,4,0,0.086303145
1-738731656,1,13,0,0.06903149
1-738731656,2,13,0,0.06903149
1-738731656,3,13,0,0.13590002
1-738731656,4,13,0,0.1204632
1-738731656,5,13,0,0.14495826
1-738731656,6,13,0,0.1269511
1-738731656,7,13,0,0.1451269
1-738731656,8,13,0,0.1269511
1-738731656,9,13,0,0.12805493
1-738731656,10,13,0,0.15106125
1-738731656,11,13,0,0.14058425
1-738731656,12,13,0,0.16035342
1-738767821,1,13,0,0.08434714
1-738767821,2,13,0,0.09344901
1-738767821,3,13,0,0.12637521
1-738767821,4,13,0,0.110707656
1-738767821,5,13,0,0.12996387
1-738767821,6,13,0,0.26222706
1-738767821,7,13,0,0.2355656
1-738767821,8,13,0,0.2355656
1-738767821,9,13,0,0.1531018
1-738767821,10,13,0,0.14308277
1-738767821,11,13,0,0.1663651
1-738767821,12,13,0,0.14308277
1-738768721,1,6,0,0.074012935
1-738768721,2,6,0,0.074012935
1-738768721,3,6,0,0.13209523
1-738768721,4,6,0,0.136525
1-738768721,5,6,0,0.12073077
1-738768721,6,6,0,0.13665569
1-738778268,1,2,0,0.07276257
1-738778268,2,2,0,0.08049573
1-738780975,1,2,0,0.071966946
1-738780975,2,2,0,0.071966946
1-738786961,1,2,0,0.07013213
1-738786961,2,2,0,0.07013213
1-738787035,1,2,0,0.06903149
1-738787035,2,2,0,0.079917125
1-738796436,1,5,0,0.05902086
1-738796436,2,5,0,0.06188439
1-738796436,3,5,0,0.08573006
1-738796436,4,5,0,0.08870717
1-738796436,5,5,0,0.10149505
1-738801466,1,4,0,0.0727576
1-738801466,2,4,0,0.0727576
1-738801466,3,4,0,0.08171072
1-738801466,4,4,0,0.087102495
1-738803735,1,16,0,0.078874424
1-738803735,2,16,0,0.08080077
1-738803735,3,16,0,0.14753905
1-738803735,4,16,0,0.1590897
1-738803735,5,16,0,0.19043222
1-738803735,6,16,0,0.16825768
1-738803735,7,16,0,0.19059744
1-738803735,8,16,0,0.18652517
1-738803735,9,16,0,0.15488072
1-738803735,10,16,0,0.17849053
1-738803735,11,16,0,0.1810467
1-738803735,12,16,0,0.15602843
1-738808715,1,7,0,0.05902086
1-738808715,2,7,0,0.059670724
